,National,Local,Longmont
337642,43559.0,,
337644,27985.0,,
337646,21987.0,,
337649,43441.0,,
337651,42497.0,,
337654,17999.0,,
337666,16718.0,,
337673,43642.0,,
337675,19500.0,,
337677,12995.0,,
337678,16454.0,,
337679,43500.0,,
337680,40591.0,,
337684,42000.0,,
337688,42895.0,,
337691,8747.0,,
337696,24990.0,,
337697,13995.0,,
337700,28990.0,,
337704,19995.0,,
337708,43195.0,,
337711,43495.0,,
337713,38999.0,,
337718,22900.0,,
337725,19995.0,,
337726,44547.0,,
337732,44750.0,,
337733,39801.0,,
337735,43986.0,,
337738,39831.0,,
337745,3995.0,,
337746,26630.0,,
337752,34759.0,,
337753,22988.0,,
337754,40530.0,,
337760,32938.0,,
337762,34000.0,,
337764,29934.0,,
337766,26969.0,,
337767,22995.0,,
337772,43995.0,,
337775,42995.0,,
337781,41500.0,,
337785,23400.0,,
337791,41750.0,,
337794,20940.0,,
337796,18990.0,,
337798,42449.0,,
337800,43000.0,,
337802,22998.0,,
337803,43519.0,,
337806,21999.0,,
337813,36998.0,,
337815,26995.0,,
337827,43871.0,,
337830,27504.0,,
337831,39998.0,,
337833,43782.0,,
337834,33500.0,,
337835,26450.0,,
337843,23088.0,,
337844,33900.0,,
337850,42995.0,,
337851,32977.0,,
337852,42000.0,,
337853,43535.0,,
337855,41910.0,,
337856,42000.0,,
337862,43860.0,,
337867,43620.0,,
337872,15766.0,,
337873,41995.0,,
337874,44500.0,,
337876,32340.0,,
337880,7998.0,,
337886,11988.0,,
337889,41208.0,,
337891,20861.0,,
337894,25726.0,,
337901,43250.0,,
337902,43595.0,,
337907,7550.0,,
337908,25000.0,,
337910,29995.0,,
337916,43895.0,,
337917,43989.0,,
337921,43983.0,,
337922,41577.0,,
337925,41998.0,,
337929,32736.0,,
337933,43563.0,,
337934,6998.0,,
337936,43990.0,,
337938,26987.0,,
337940,17995.0,,
337941,43920.0,,
337945,41044.0,,
337952,18975.0,,
337953,36991.0,,
337956,29907.0,,
337958,28990.0,,
337959,42600.0,,
337963,5988.0,,
337965,12999.0,,
337970,41988.0,,
337971,44551.0,,
337972,42985.0,,
337975,43499.0,,
337979,45950.0,,
337982,26500.0,,
337985,39999.0,,
337989,40988.0,,
337993,20900.0,,
337995,12995.0,,
337998,44410.0,,
338003,41991.0,,
338006,43800.0,,
338007,23999.0,,
338008,39995.0,,
338013,29585.0,,
338014,33750.0,,
338015,41987.0,,
338017,18980.0,,
338018,34966.0,,
338019,42925.0,,
338023,35999.0,,
338032,41999.0,,
338034,14995.0,,
338036,45300.0,,
338037,43908.0,,
338048,42991.0,,
338049,27979.0,,
338051,7042.0,,
338060,7999.0,,
338063,18295.0,,
338065,37985.0,,
338066,40995.0,,
338070,6909.0,,
338072,20999.0,,
338073,18985.0,,
338082,16995.0,,
338083,44000.0,,
338084,17992.0,,
338086,32999.0,,
338087,43566.0,,
338091,27988.0,,
338094,42828.0,,
338095,42900.0,,
338099,37995.0,,
338104,21995.0,,
338105,25999.0,,
338112,41440.0,,
338113,42900.0,,
338125,16495.0,,
338126,32977.0,,
338127,23999.0,,
338140,9676.0,,
338142,40900.0,,
338143,41672.0,,
338148,41585.0,,
338150,41000.0,,
338151,17951.0,,
338153,35995.0,,
338154,38899.0,,
338162,10831.0,,
338163,41900.0,,
338164,14995.0,,
338167,18850.0,,
338172,41995.0,,
338175,42700.0,,
338179,27400.0,,
338182,20995.0,,
338186,25957.0,,
338187,26997.0,,
338190,16900.0,,
338191,8995.0,,
338192,36995.0,,
338195,38991.0,,
338197,10999.0,,
338199,43995.0,,
338208,28983.0,,
338215,44995.0,,
338219,33250.0,,
338224,21995.0,,
338226,44331.0,,
338227,36500.0,,
338229,38995.0,,
338232,42959.0,,
338233,32995.0,,
338234,15995.0,,
338243,44999.0,,
338244,43900.0,,
338246,40000.0,,
338253,27995.0,,
338257,36500.0,,
338258,41997.0,,
338266,14845.0,,
338269,41596.0,,
338271,18000.0,,
338274,45950.0,,
338275,24530.0,,
338281,44591.0,,
338284,43230.0,,
338285,25956.0,,
338287,41900.0,,
338291,44700.0,,
338292,41997.0,,
338294,37988.0,,
338299,36991.0,,
338308,36021.0,,
338310,44626.0,,
338311,43995.0,,
338314,44773.0,,
338315,43099.0,,
338317,44000.0,,
338322,41981.0,,
338326,45995.0,,
338327,39880.0,,
338328,42997.0,,
338332,15995.0,,
338335,8999.0,,
338337,44756.0,,
338339,33123.0,,
338343,28615.0,,
338351,17999.0,,
338353,37300.0,,
338355,19585.0,,
338357,34999.0,,
338359,21995.0,,
338362,15500.0,,
338364,44837.0,,
338366,45995.0,,
338367,30695.0,,
338371,22777.0,,
338373,43641.0,,
338375,42998.0,,
338378,10916.0,,
338383,15000.0,,
338384,36994.0,,
338385,25500.0,,
338387,44995.0,,
338388,42492.0,,
338389,45000.0,,
338391,43947.0,,
338394,28975.0,,
338398,17995.0,,
338402,26365.0,,
338408,38991.0,,
338409,27339.0,,
338410,43948.0,,
338416,4993.0,,
338420,33988.0,,
338421,42554.0,,
338428,42995.0,,
338432,39995.0,,
338433,41995.0,,
338435,18983.0,,
338440,42000.0,,
338441,31456.0,,
338443,43699.0,,
338444,43673.0,,
338448,25995.0,,
338450,19888.0,,
338454,34250.0,,
338455,23481.0,,
338456,36995.0,,
338459,43895.0,,
338461,20999.0,,
338465,46820.0,,
338473,23500.0,,
338479,33991.0,,
338484,22983.0,,
338486,27773.0,,
338491,35839.0,,
338494,8999.0,,
338498,40000.0,,
338505,41795.0,,
338509,43995.0,,
338511,23296.0,,
338513,39990.0,,
338516,17975.0,,
338521,44880.0,,
338522,43499.0,,
338524,15001.0,,
338525,43999.0,,
338529,43890.0,,
338531,42995.0,,
338535,21000.0,,
338540,41930.0,,
338541,40998.0,,
338543,44350.0,,
338545,27995.0,,
338549,40997.0,,
338551,41550.0,,
338554,43000.0,,
338560,16096.0,,
338565,36000.0,,
338566,44097.0,,
338572,44868.0,,
338579,22350.0,,
338582,42980.0,,
338588,41000.0,,
338589,25154.0,,
338591,33980.0,,
338595,20495.0,,
338596,44998.0,,
338599,42410.0,,
338600,12990.0,,
338601,8995.0,,
338603,45000.0,,
338614,16990.0,,
338617,29990.0,,
338619,42997.0,,
338620,29999.0,,
338623,38000.0,,
338629,32792.0,,
338632,17000.0,,
338633,38900.0,,
338635,33158.0,,
338645,22999.0,,
338650,42375.0,,
338656,25995.0,,
338662,31375.0,,
338664,35990.0,,
338665,43365.0,,
338666,42593.0,,
338668,16950.0,,
338672,36688.0,,
338674,43000.0,,
338679,42990.0,,
338681,44078.0,,
338685,15580.0,,
338687,18981.0,,
338691,44988.0,,
338693,15888.0,,
338695,44300.0,,
338696,42990.0,,
338703,35995.0,,
338707,34999.0,,
338712,20995.0,,
338718,28495.0,,
338720,43985.0,,
338730,45963.0,,
338736,42993.0,,
338738,42986.0,,
338739,25990.0,,
338741,41971.0,,
338742,42590.0,,
338744,42990.0,,
338746,41984.0,,
338747,27889.0,,
338751,28470.0,,
338752,41621.0,,
338754,17998.0,,
338756,42195.0,,
338757,43950.0,,
338758,45262.0,,
338760,44493.0,,
338765,43900.0,,
338769,42999.0,,
338775,45500.0,,
338778,11788.0,,
338780,35994.0,,
338784,45580.0,,
338786,43980.0,,
338787,15800.0,,
338794,44994.0,,
338798,43698.0,,
338800,16995.0,,
338801,24998.0,,
338804,19988.0,,
338806,43495.0,,
338807,41988.0,,
338808,16995.0,,
338812,42800.0,,
338817,31870.0,,
338822,21500.0,,
338823,15999.0,,
338827,44800.0,,
338832,32995.0,,
338841,44288.0,,
338845,23900.0,,
338849,32998.0,,
338850,29899.0,,
338858,45777.0,,
338861,34849.0,,
338864,35995.0,,
338867,42991.0,,
338870,44995.0,,
338873,42333.0,,
338877,29975.0,,
338881,17990.0,,
338882,9999.0,,
338885,41975.0,,
338887,45980.0,,
338888,19790.0,,
338890,44998.0,,
338892,45980.0,,
338896,30199.0,,
338904,27990.0,,
338909,23523.0,,
338910,23582.0,,
338913,41797.0,,
338914,26777.0,,
338923,42937.0,,
338929,43499.0,,
338932,17925.0,,
338934,19995.0,,
338936,10995.0,,
338938,18695.0,,
338941,44895.0,,
338942,42200.0,,
338945,29695.0,,
338947,43000.0,,
338948,46694.0,,
338954,14495.0,,
338959,42987.0,,
338966,41999.0,,
338967,18777.0,,
338968,42995.0,,
338970,33982.0,,
338973,18950.0,,
338980,15990.0,,
338986,7255.0,,
338989,44898.0,,
338990,38365.0,,
338991,36991.0,,
338994,45779.0,,
339000,42968.0,,
339001,18500.0,,
339002,34217.0,,
339013,44252.0,,
339015,44789.0,,
339018,43916.0,,
339019,43000.0,,
339024,24973.0,,
339029,44500.0,,
339033,33925.0,,
339035,44990.0,,
339037,44897.0,,
339044,43369.0,,
339046,39000.0,,
339048,41886.0,,
339050,21593.0,,
339051,41612.0,,
339052,42995.0,,
339056,44780.0,,
339058,45000.0,,
339059,26981.0,,
339060,12980.0,,
339061,35995.0,,
339067,43288.0,,
339071,45520.0,,
339074,39499.0,,
339075,24900.0,,
339080,32996.0,,
339082,43900.0,,
339083,13888.0,,
339085,45000.0,,
339087,43999.0,,
339091,29950.0,,
339092,43685.0,,
339093,35800.0,,
339094,19995.0,,
339095,23879.0,,
339102,22289.0,,
339104,33878.0,,
339105,43750.0,,
339106,43000.0,,
339110,37990.0,,
339114,41000.0,,
339118,37295.0,,
339119,42900.0,,
339120,32995.0,,
339123,36999.0,,
339125,45626.0,,
339126,35988.0,,
339128,38000.0,,
339130,11875.0,,
339132,21997.0,,
339133,17757.0,,
339137,45770.0,,
339139,25899.0,,
339140,35900.0,,
339142,44035.0,,
339145,42497.0,,
339147,45559.0,,
339149,42950.0,,
339151,43900.0,,
339153,20995.0,,
339160,42997.0,,
339168,22533.0,,
339170,43000.0,,
339171,37000.0,,
339172,15000.0,,
339173,43800.0,,
339176,17750.0,,
339177,19983.0,,
339179,45500.0,,
339180,43952.0,,
339182,29998.0,,
339186,22895.0,,
339187,42999.0,,
339190,19990.0,,
339195,41630.0,,
339197,19319.0,,
339201,41995.0,,
339206,17995.0,,
339207,27791.0,,
339208,34795.0,,
339212,35995.0,,
339213,8995.0,,
339214,45670.0,,
339219,43595.0,,
339240,43700.0,,
339241,43383.0,,
339242,46520.0,,
339247,31988.0,,
339248,37995.0,,
339250,44898.0,,
339251,38900.0,,
339258,45567.0,,
339262,42884.0,,
339263,43999.0,,
339267,44497.0,,
339270,45777.0,,
339273,44998.0,,
339276,30000.0,,
339281,11980.0,,
339287,31511.0,,
339290,34988.0,,
339293,43949.0,,
339297,42497.0,,
339302,40945.0,,
339312,43980.0,,
339316,35947.0,,
339318,22995.0,,
339323,10995.0,,
339330,46645.0,,
339332,41995.0,,
339335,17995.0,,
339336,43991.0,,
339337,16795.0,,
339340,24981.0,,
339342,23977.0,,
339343,44991.0,,
339345,42995.0,,
339348,9975.0,,
339350,34500.0,,
339352,38995.0,,
339354,28900.0,,
339356,44997.0,,
339359,43995.0,,
339361,37299.0,,
339376,44999.0,,
339386,16596.0,,
339388,21999.0,,
339394,22995.0,,
339401,15991.0,,
339403,40480.0,,
339404,43991.0,,
339408,45500.0,,
339414,24995.0,,
339417,21995.0,,
339431,29997.0,,
339432,30000.0,,
339436,35000.0,,
339440,21499.0,,
339443,18500.0,,
339444,30988.0,,
339445,24420.0,,
339447,20950.0,,
339449,17951.0,,
339450,43991.0,,
339453,13995.0,,
339456,14999.0,,
339461,22800.0,,
339462,45990.0,,
339468,43991.0,,
339470,22586.0,,
339472,12995.0,,
339473,38988.0,,
339474,30888.0,,
339477,37918.0,,
339478,41995.0,,
339480,46732.0,,
339481,44999.0,,
339482,27995.0,,
339486,10999.0,,
339495,36979.0,,
339499,41995.0,,
339501,45873.0,,
339503,37389.0,,
339505,45000.0,,
339514,17877.0,,
339520,42992.0,,
339522,35900.0,,
339523,45999.0,,
339525,28946.0,,
339527,31995.0,,
339528,30888.0,,
339529,42999.0,,
339543,16995.0,,
339550,42995.0,,
339553,42940.0,,
339558,29995.0,,
339563,23998.0,,
339569,44200.0,,
339574,21998.0,,
339575,39995.0,,
339576,15900.0,,
339581,32900.0,,
339583,44400.0,,
339584,20920.0,,
339592,33191.0,,
339596,21900.0,,
339598,39944.0,,
339599,35950.0,,
339601,19990.0,,
339602,7950.0,,
339603,4999.0,,
339609,28984.0,,
339613,33899.0,,
339617,30765.0,,
339618,26041.0,,
339622,36879.0,,
339624,42824.0,,
339627,35991.0,,
339628,46500.0,,
339632,44913.0,,
339636,26649.0,,
339642,43991.0,,
339644,29000.0,,
339645,42497.0,,
339649,21990.0,,
339652,19095.0,,
339653,19995.0,,
339654,43777.0,,
339658,41229.0,,
339662,43694.0,,
339663,45885.0,,
339666,18900.0,,
339668,38250.0,,
339669,12498.0,,
339670,45883.0,,
339678,42985.0,,
339681,35995.0,,
339682,14211.0,,
339684,35495.0,,
339685,41700.0,,
339688,17977.0,,
339695,45531.0,,
339699,29987.0,,
339701,43425.0,,
339705,23486.0,,
339715,41988.0,,
339723,44800.0,,
339731,46591.0,,
339734,43620.0,,
339737,44999.0,,
339746,45497.0,,
339749,36995.0,,
339754,45399.0,,
339757,18000.0,,
339758,44891.0,,
339759,45987.0,,
339760,19481.0,,
339765,24650.0,,
339771,30987.0,,
339772,37703.0,,
339774,45497.0,,
339777,23995.0,,
339778,44591.0,,
339783,32000.0,,
339785,46477.0,,
339787,28988.0,,
339790,27999.0,,
339794,13148.0,,
339795,14975.0,,
339799,44500.0,,
339802,35000.0,,
339803,44682.0,,
339805,45991.0,,
339810,33995.0,,
339812,36988.0,,
339816,25000.0,,
339818,44998.0,,
339824,23995.0,,
339826,20999.0,,
339831,15998.0,,
339833,42980.0,,
339834,17995.0,,
339849,29194.0,,
339854,33998.0,,
339856,33995.0,,
339857,45900.0,,
339861,39990.0,,
339869,39216.0,,
339877,28295.0,,
339880,41992.0,,
339881,48488.0,,
339882,8993.0,,
339883,39999.0,,
339884,45497.0,,
339889,16287.0,,
339897,44999.0,,
339898,30560.0,,
339905,35999.0,,
339906,26222.0,,
339908,44988.0,,
339913,22995.0,,
339916,36995.0,,
339918,21999.0,,
339920,26707.0,,
339921,44000.0,,
339922,10088.0,,
339928,19955.0,,
339930,41999.0,,
339938,6499.0,,
339939,29979.0,,
339942,17994.0,,
339943,23435.0,,
339946,16995.0,,
339947,47777.0,,
339948,41750.0,,
339959,24999.0,,
339962,45977.0,,
339963,16888.0,,
339968,43988.0,,
339974,20999.0,,
339980,29990.0,,
339983,43995.0,,
339988,35998.0,,
339995,44990.0,,
339997,19985.0,,
339998,42900.0,,
340000,30999.0,,
340004,44804.0,,
340006,36995.0,,
340008,30620.0,,
340010,46990.0,,
340011,17880.0,,
340018,22612.0,,
340019,43995.0,,
340020,18995.0,,
340021,29875.0,,
340023,31995.0,,
340028,43898.0,,
340030,26950.0,,
340033,30000.0,,
340037,26999.0,,
340039,18745.0,,
340040,42905.0,,
340041,20593.0,,
340054,45855.0,,
340069,45990.0,,
340078,44995.0,,
340079,45916.0,,
340082,44750.0,,
340083,36988.0,,
340085,8999.0,,
340086,27988.0,,
340089,43950.0,,
340091,36500.0,,
340096,44411.0,,
340098,43000.0,,
340103,32995.0,,
340116,43267.0,,
340117,22483.0,,
340120,47317.0,,
340126,45591.0,,
340132,27495.0,,
340133,39024.0,,
340134,30900.0,,
340135,39900.0,,
340136,43498.0,,
340140,26295.0,,
340143,37594.0,,
340144,10990.0,,
340150,41725.0,,
340151,45990.0,,
340155,44991.0,,
340161,46988.0,,
340162,42762.0,,
340170,46500.0,,
340172,43499.0,,
340173,45122.0,,
340174,44998.0,,
340176,45995.0,,
340179,26998.0,,
340185,45819.0,,
340187,38688.0,,
340189,18995.0,,
340191,42997.0,,
340196,22995.0,,
340199,13980.0,,
340201,45478.0,,
340203,32885.0,,
340207,17991.0,,
340209,35350.0,,
340212,35999.0,,
340215,45940.0,,
340222,42884.0,,
340223,45000.0,,
340225,23858.0,,
340233,27940.0,,
340236,39500.0,,
340238,36433.0,,
340242,42495.0,,
340250,27995.0,,
340253,22995.0,,
340255,43900.0,,
340258,27460.0,,
340259,24997.0,,
340263,27250.0,,
340265,45995.0,,
340266,30900.0,,
340267,15488.0,,
340273,12495.0,,
340274,29900.0,,
340283,11995.0,,
340284,26000.0,,
340290,39000.0,,
340291,45900.0,,
340292,44356.0,,
340300,35800.0,,
340303,21900.0,,
340306,42998.0,,
340309,24995.0,,
340320,41991.0,,
340321,31500.0,,
340329,18999.0,,
340334,19885.0,,
340345,44950.0,,
340352,35950.0,,
340355,16995.0,,
340362,43999.0,,
340366,29000.0,,
340372,4000.0,,
340373,23997.0,,
340377,43990.0,,
340381,45994.0,,
340385,44600.0,,
340387,45351.0,,
340388,22997.0,,
340391,42981.0,,
340393,18399.0,,
340394,44591.0,,
340395,43891.0,,
340400,39995.0,,
340401,40450.0,,
340403,13999.0,,
340404,31991.0,,
340405,26995.0,,
340409,43992.0,,
340410,35999.0,,
340414,44900.0,,
340417,17995.0,,
340421,45538.0,,
340423,37488.0,,
340424,31995.0,,
340425,45354.0,,
340428,26379.0,,
340431,37950.0,,
340432,36194.0,,
340433,36988.0,,
340437,44350.0,,
340439,37495.0,,
340443,44733.0,,
340444,5995.0,,
340449,45738.0,,
340452,21995.0,,
340455,47308.0,,
340458,25487.0,,
340459,21950.0,,
340464,42875.0,,
340471,18475.0,,
340473,37295.0,,
340474,43989.0,,
340475,47114.0,,
340485,30000.0,,
340489,8999.0,,
340491,30918.0,,
340497,45697.0,,
340502,27990.0,,
340505,44990.0,,
340511,44995.0,,
340516,44484.0,,
340517,19693.0,,
340520,37995.0,,
340522,46236.0,,
340530,45881.0,,
340535,46937.0,,
340537,44789.0,,
340542,40696.0,,
340546,29900.0,,
340550,26995.0,,
340552,43995.0,,
340558,22900.0,,
340565,39884.0,,
340567,31000.0,,
340574,40445.0,,
340583,27875.0,,
340586,33000.0,,
340590,36375.0,,
340591,28498.0,,
340592,26800.0,,
340593,30316.0,,
340595,46988.0,,
340600,43991.0,,
340601,27619.0,,
340602,47620.0,,
340603,45900.0,,
340605,44998.0,,
340614,48500.0,,
340623,27900.0,,
340636,13777.0,,
340638,26995.0,,
340639,24490.0,,
340641,23995.0,,
340647,37900.0,,
340649,46995.0,,
340651,36950.0,,
340655,33995.0,,
340656,47000.0,,
340658,39623.0,,
340659,26995.0,,
340662,33952.0,,
340663,24300.0,,
340667,43944.0,,
340668,46499.0,,
340671,36988.0,,
340672,42995.0,,
340674,36975.0,,
340675,45230.0,,
340689,36997.0,,
340692,42900.0,,
340694,32183.0,,
340697,45999.0,,
340699,43758.0,,
340701,41591.0,,
340702,20991.0,,
340709,47945.0,,
340711,41405.0,,
340712,45497.0,,
340713,44789.0,,
340714,41995.0,,
340716,37995.0,,
340718,26991.0,,
340721,31250.0,,
340725,41616.0,,
340726,47599.0,,
340727,42995.0,,
340728,44488.0,,
340729,29998.0,,
340733,46595.0,,
340737,30243.0,,
340740,46990.0,,
340748,47443.0,,
340750,7999.0,,
340751,27490.0,,
340755,44995.0,,
340756,36595.0,,
340757,45550.0,,
340762,47657.0,,
340766,46999.0,,
340768,31995.0,,
340769,45991.0,,
340775,21998.0,,
340780,46900.0,,
340781,21788.0,,
340783,34462.0,,
340785,45999.0,,
340788,39981.0,,
340791,47788.0,,
340797,47788.0,,
340804,48588.0,,
340806,46996.0,,
340807,32911.0,,
340808,35997.0,,
340809,39694.0,,
340811,30500.0,,
340813,44994.0,,
340816,44900.0,,
340817,7990.0,,
340821,29444.0,,
340822,40988.0,,
340823,22999.0,,
340831,42500.0,,
340835,38300.0,,
340840,31173.0,,
340841,23495.0,,
340843,47052.0,,
340845,47495.0,,
340846,44995.0,,
340850,28919.0,,
340856,30990.0,,
340859,45899.0,,
340861,32995.0,,
340864,44995.0,,
340865,46996.0,,
340868,29990.0,,
340874,12990.0,,
340875,45995.0,,
340884,33422.0,,
340887,33995.0,,
340889,29282.0,,
340892,7988.0,,
340899,45980.0,,
340902,39995.0,,
340907,23987.0,,
340911,39911.0,,
340914,47997.0,,
340916,42991.0,,
340921,41990.0,,
340930,47200.0,,
340931,31999.0,,
340933,46800.0,,
340941,9995.0,,
340942,32995.0,,
340943,24287.0,,
340944,24995.0,,
340949,32999.0,,
340953,42995.0,,
340954,24598.0,,
340958,39999.0,,
340962,39975.0,,
340965,34995.0,,
340967,41988.0,,
340969,19500.0,,
340974,46495.0,,
340975,44345.0,,
340979,33992.0,,
340981,38449.0,,
340982,39999.0,,
340986,29900.0,,
340988,45683.0,,
340994,47402.0,,
340995,46958.0,,
341000,21988.0,,
341002,40600.0,,
341004,45695.0,,
341005,47600.0,,
341006,43499.0,,
341008,44888.0,,
341010,18396.0,,
341013,44840.0,,
341016,44700.0,,
341020,44998.0,,
341022,29999.0,,
341027,45000.0,,
341032,45993.0,,
341041,47799.0,,
341045,34695.0,,
341060,32422.0,,
341061,15995.0,,
341062,43998.0,,
341064,36499.0,,
341066,36922.0,,
341069,36000.0,,
341070,37343.0,,
341073,36997.0,,
341075,36997.0,,
341092,42995.0,,
341095,13999.0,,
341101,20704.0,,
341103,45910.0,,
341105,31988.0,,
341108,44973.0,,
341109,15900.0,,
341113,45950.0,,
341116,47910.0,,
341118,44930.0,,
341123,46740.0,,
341131,29992.0,,
341133,24900.0,,
341138,31991.0,,
341143,24895.0,,
341147,35777.0,,
341148,35888.0,,
341151,45990.0,,
341159,46279.0,,
341162,43937.0,,
341169,47440.0,,
341170,44773.0,,
341175,46990.0,,
341176,31995.0,,
341180,13984.0,,
341181,38684.0,,
341182,36181.0,,
341186,47495.0,,
341188,36200.0,,
341190,45977.0,,
341196,19786.0,,
341201,39830.0,,
341203,43500.0,,
341208,27990.0,,
341209,22995.0,,
341211,7442.0,,
341212,45650.0,,
341213,46529.0,,
341214,47995.0,,
341216,47980.0,,
341223,28995.0,,
341227,37694.0,,
341228,45995.0,,
341230,20991.0,,
341232,38995.0,,
341234,32500.0,,
341235,44960.0,,
341239,33418.0,,
341243,47395.0,,
341244,22995.0,,
341248,29812.0,,
341249,33933.0,,
341250,45995.0,,
341251,43983.0,,
341252,44950.0,,
341253,18375.0,,
341254,42995.0,,
341255,20995.0,,
341257,21995.0,,
341258,29995.0,,
341261,25799.0,,
341267,30895.0,,
341271,30993.0,,
341273,44987.0,,
341274,32599.0,,
341275,43980.0,,
341276,37999.0,,
341280,33588.0,,
341281,37900.0,,
341282,45000.0,,
341283,43888.0,,
341284,25308.0,,
341285,27900.0,,
341287,44495.0,,
341294,40988.0,,
341296,46997.0,,
341297,24995.0,,
341299,25350.0,,
341301,45350.0,,
341306,39200.0,,
341311,3950.0,,
341315,25969.0,,
341319,19995.0,,
341325,46496.0,,
341326,34210.0,,
341327,29995.0,,
341330,26999.0,,
341331,25990.0,,
341333,40589.0,,
341335,42900.0,,
341336,43928.0,,
341340,32990.0,,
341342,41900.0,,
341344,20990.0,,
341345,34912.0,,
341349,25980.0,,
341356,46998.0,,
341357,41488.0,,
341360,39999.0,,
341361,38495.0,,
341368,34498.0,,
341375,44167.0,,
341379,35880.0,,
341381,31000.0,,
341384,42995.0,,
341385,24995.0,,
341388,45000.0,,
341389,27500.0,,
341395,39400.0,,
341403,8999.0,,
341407,27950.0,,
341410,46855.0,,
341415,46850.0,,
341416,39950.0,,
341419,45200.0,,
341420,44500.0,,
341424,23000.0,,
341428,29990.0,,
341438,46987.0,,
341439,27000.0,,
341440,30981.0,,
341443,27890.0,,
341446,25778.0,,
341457,28988.0,,
341461,21000.0,,
341462,47209.0,,
341470,29000.0,,
341471,33694.0,,
341473,23714.0,,
341475,31000.0,,
341478,44999.0,,
341482,44999.0,,
341483,36997.0,,
341490,39000.0,,
341492,30400.0,,
341494,46998.0,,
341495,43000.0,,
341496,37995.0,,
341497,46441.0,,
341501,15990.0,,
341515,46997.0,,
341520,14253.0,,
341523,31495.0,,
341530,25988.0,,
341534,30984.0,,
341536,44775.0,,
341537,46297.0,,
341538,7995.0,,
341541,22253.0,,
341543,28990.0,,
341545,44913.0,,
341546,47113.0,,
341550,45436.0,,
341551,46230.0,,
341553,45500.0,,
341554,30345.0,,
341556,36000.0,,
341568,24988.0,,
341569,25599.0,,
341572,23999.0,,
341579,32287.0,,
341586,36429.0,,
341589,37499.0,,
341590,41988.0,,
341591,38400.0,,
341592,9995.0,,
341602,36592.0,,
341606,43995.0,,
341607,22995.0,,
341609,46994.0,,
341610,44995.0,,
341614,30122.0,,
341618,33995.0,,
341619,45988.0,,
341624,45495.0,,
341626,41995.0,,
341627,24995.0,,
341637,33988.0,,
341640,25641.0,,
341646,36722.0,,
341647,25000.0,,
341650,46498.0,,
341652,38995.0,,
341656,21875.0,,
341659,43877.0,,
341660,29988.0,,
341664,33100.0,,
341691,45900.0,,
341692,29980.0,,
341693,28965.0,,
341695,35476.0,,
341696,45791.0,,
341697,45998.0,,
341698,36712.0,,
341701,39944.0,,
341703,46988.0,,
341710,33551.0,,
341711,45368.0,,
341714,36450.0,,
341715,46900.0,,
341716,35925.0,,
341717,47000.0,,
341721,21987.0,,
341725,10995.0,,
341726,23977.0,,
341729,34999.0,,
341730,38995.0,,
341731,36988.0,,
341732,35980.0,,
341734,39872.0,,
341735,13650.0,,
341739,16170.0,,
341740,33995.0,,
341745,48299.0,,
341746,23992.0,,
341749,42990.0,,
341750,45527.0,,
341752,44787.0,,
341753,20450.0,,
341754,45980.0,,
341755,37988.0,,
341758,43987.0,,
341759,43911.0,,
341761,11500.0,,
341762,26900.0,,
341764,35995.0,,
341766,34999.0,,
341770,36934.0,,
341778,25776.0,,
341781,29865.0,,
341782,20000.0,,
341790,17600.0,,
341796,45930.0,,
341798,47999.0,,
341803,30641.0,,
341807,32940.0,,
341812,47694.0,,
341819,36300.0,,
341821,36774.0,,
341824,43950.0,,
341828,32987.0,,
341835,33250.0,,
341841,42988.0,,
341843,35637.0,,
341845,29988.0,,
341846,30990.0,,
341848,33840.0,,
341853,23999.0,,
341863,43997.0,,
341865,33249.0,,
341868,31500.0,,
341869,45379.0,,
341871,45995.0,,
341873,36695.0,,
341875,46888.0,,
341878,29999.0,,
341879,33214.0,,
341885,31996.0,,
341891,47325.0,,
341892,46998.0,,
341893,29884.0,,
341906,37741.0,,
341907,48145.0,,
341910,38189.0,,
341916,33300.0,,
341919,32985.0,,
341924,31744.0,,
341925,36998.0,,
341928,36912.0,,
341930,34000.0,,
341933,25992.0,,
341937,47991.0,,
341938,28000.0,,
341939,27000.0,,
341942,28999.0,,
341943,33888.0,,
341945,32425.0,,
341949,45850.0,,
341953,29995.0,,
341955,29353.0,,
341956,31578.0,,
341957,40997.0,,
341959,35895.0,,
341962,33999.0,,
341964,45990.0,,
341971,29950.0,,
341972,12594.0,,
341973,49800.0,,
341976,47900.0,,
341977,44500.0,,
341980,45988.0,,
341983,45898.0,,
341984,41999.0,,
341987,45000.0,,
341993,43950.0,,
341995,27900.0,,
341996,26170.0,,
342001,29876.0,,
342002,19999.0,,
342006,34991.0,,
342012,37900.0,,
342013,29495.0,,
342015,44500.0,,
342016,28936.0,,
342017,29495.0,,
342020,33988.0,,
342027,32852.0,,
342029,31762.0,,
342037,14995.0,,
342040,35995.0,,
342042,44988.0,,
342047,26999.0,,
342054,33985.0,,
342057,33094.0,,
342062,18900.0,,
342063,7095.0,,
342069,23855.0,,
342072,19991.0,,
342074,21900.0,,
342075,43795.0,,
342076,23891.0,,
342084,38685.0,,
342088,41600.0,,
342092,23821.0,,
342093,40270.0,,
342094,15995.0,,
342102,16991.0,,
342104,30000.0,,
342105,37998.0,,
342109,43780.0,,
342110,48000.0,,
342111,48900.0,,
342116,24997.0,,
342130,39995.0,,
342136,45999.0,,
