,Price,Where
322694,32459,National
322697,35495,National
322699,27600,National
322706,34650,National
322707,23990,National
322708,32496,National
322709,29979,National
322710,33995,National
322713,32990,National
322719,30660,National
322724,20995,National
322730,26911,National
322738,25766,National
322741,33000,National
322742,23480,National
322743,33390,National
322749,28771,National
322755,34999,National
322757,33573,National
322763,34868,National
322767,33721,National
322769,32900,National
322770,11995,National
322773,32991,National
322774,32498,National
322780,34403,National
322782,23890,National
322789,31577,National
322792,35650,National
322794,26862,National
322797,34880,National
322802,34995,National
322806,35880,National
322808,25994,National
322809,32987,National
322810,34385,National
322813,32990,National
322814,23091,National
322819,34977,National
322820,33000,National
322821,34400,National
322830,31994,National
322833,22788,National
322834,31846,National
322835,7995,National
322837,31500,National
322839,27950,National
322841,35995,National
322851,34992,National
322853,31487,National
322857,29900,National
322858,27481,National
322861,33650,National
322862,31991,National
322863,11299,National
322865,19999,National
322867,32950,National
322871,21995,National
322872,30393,National
322878,28700,National
322879,33997,National
322885,34999,National
322888,18995,National
322892,33988,National
322893,27922,National
322895,34945,National
322896,31995,National
322901,26998,National
322906,33777,National
322915,32695,National
322919,31000,National
322921,36245,National
322931,31595,National
322932,35117,National
322935,31987,National
322939,32999,National
322947,31200,National
322954,35999,National
322966,31838,National
322969,16888,National
322976,34998,National
322982,32995,National
322987,12995,National
322990,30998,National
322992,35349,National
322993,4400,National
322994,30895,National
322995,32836,National
322998,35000,National
323001,32981,National
323002,36830,National
323004,33595,National
323006,35920,National
323010,31000,National
323022,25897,National
323023,34000,National
323028,33761,National
323031,22000,National
323033,34995,National
323034,36999,National
323035,36530,National
323036,35024,National
323037,31900,National
323040,35994,National
323041,34400,National
323046,32898,National
323047,26995,National
323050,33988,National
323059,34992,National
323062,31425,National
323069,33985,National
323074,26930,National
323075,33859,National
323077,34999,National
323084,35000,National
323085,31550,National
323091,34750,National
323097,32752,National
323100,35900,National
323103,35375,National
323104,31772,National
323107,34999,National
323110,35995,National
323115,35399,National
323116,36000,National
323119,33995,National
323120,35700,National
323121,35997,National
323122,31991,National
323126,28500,National
323128,35998,National
323136,32628,National
323137,32780,National
323138,30882,National
323142,32993,National
323150,34800,National
323155,31999,National
323163,30999,National
323165,30980,National
323169,28000,National
323171,31544,National
323172,34490,National
323178,35000,National
323179,33900,National
323183,33900,National
323188,29990,National
323190,29900,National
323191,26988,National
323194,33990,National
323208,26990,National
323213,30480,National
323214,30883,National
323216,26022,National
323218,14995,National
323223,29166,National
323224,34867,National
323228,25840,National
323240,12988,National
323246,29645,National
323251,32500,National
323252,26000,National
323255,33997,National
323257,30899,National
323259,34970,National
323266,34487,National
323268,31408,National
323269,31998,National
323273,25981,National
323274,35980,National
323282,8999,National
323285,36445,National
323291,34000,National
323294,32266,National
323299,21999,National
323307,34991,National
323309,32695,National
323310,29750,National
323325,24995,National
323328,33995,National
323331,28591,National
323336,28000,National
323341,33495,National
323342,34000,National
323344,26818,National
323345,33956,National
323348,33495,National
323350,31699,National
323352,34967,National
323354,27989,National
323356,31427,National
323357,33995,National
323359,27917,National
323362,32000,National
323366,32990,National
323368,36594,National
323369,33895,National
323370,34340,National
323375,29233,National
323380,32985,National
323400,32999,National
323401,32587,National
323405,36250,National
323407,33871,National
323410,32995,National
323415,34999,National
323418,32100,National
323419,27995,National
323420,34900,National
323425,32500,National
323426,34000,National
323427,32797,National
323434,3000,National
323437,24839,National
323445,35995,National
323447,29279,National
323454,31000,National
323462,36599,National
323465,25750,National
323471,29488,National
323474,35500,National
323477,31170,National
323478,29995,National
323480,36825,National
323487,33090,National
323491,34995,National
323492,34900,National
323494,35500,National
323496,35488,National
323499,28499,National
323506,32000,National
323509,36988,National
323512,33988,National
323515,29995,National
323517,31492,National
323520,34988,National
323521,34987,National
323525,32999,National
323530,9999,National
323535,24631,National
323538,29833,National
323540,28999,National
323546,25995,National
323550,35450,National
323553,31994,National
323557,25875,National
323558,33900,National
323566,34994,National
323567,28995,National
323568,25990,National
323570,35269,National
323575,25900,National
323580,30995,National
323587,19495,National
323588,32777,National
323596,35250,National
323600,32689,National
323601,32991,National
323602,28400,National
323607,35999,National
323620,25977,National
323632,33475,National
323633,15798,National
323637,33495,National
323645,34000,National
323646,32500,National
323654,19513,National
323655,24999,National
323657,26100,National
323661,28254,National
323662,28990,National
323664,31994,National
323668,22995,National
323672,33943,National
323675,37000,National
323676,34500,National
323678,24888,National
323680,36995,National
323685,34997,National
323686,37000,National
323687,34698,National
323692,37000,National
323699,34210,National
323703,31640,National
323704,33990,National
323707,34991,National
323710,35990,National
323713,34921,National
323722,35982,National
323726,32888,National
323727,28814,National
323728,27590,National
323732,28998,National
323738,33985,National
323739,34578,National
323745,34995,National
323747,34999,National
323752,32991,National
323756,34000,National
323758,34997,National
323761,32989,National
323764,32572,National
323770,31150,National
323774,35595,National
323781,36517,National
323784,23888,National
323788,27345,National
323790,31489,National
323791,33899,National
323793,26777,National
323795,33999,National
323798,25995,National
323800,30800,National
323804,34573,National
323805,33788,National
323817,23990,National
323819,9495,National
323820,33991,National
323821,32994,National
323825,29991,National
323831,28990,National
323835,29981,National
323840,30995,National
323849,35700,National
323854,28775,National
323859,36689,National
323862,34000,National
323868,23990,National
323870,35000,National
323871,34988,National
323873,31889,National
323877,32999,National
323878,31000,National
323879,32673,National
323880,32995,National
323888,20995,National
323893,31890,National
323894,27452,National
323897,35917,National
323898,16992,National
323899,26695,National
323900,35795,National
323901,30900,National
323902,6990,National
323904,33634,National
323908,27995,National
323911,30999,National
323912,13995,National
323913,35995,National
323914,35691,National
323915,30996,National
323916,28510,National
323920,30983,National
323923,13995,National
323924,35689,National
323927,33700,National
323931,31980,National
323934,35266,National
323938,33143,National
323940,34998,National
323945,29999,National
323950,35000,National
323952,36695,National
323959,25995,National
323963,34777,National
323964,24995,National
323967,33725,National
323968,31595,National
323970,34440,National
323971,34995,National
323974,33800,National
323986,29211,National
323997,22999,National
324001,33230,National
324005,25000,National
324006,33590,National
324019,31699,National
324026,27990,National
324028,34990,National
324029,34900,National
324034,34000,National
324035,11950,National
324037,32750,National
324043,35995,National
324046,32475,National
324056,36488,National
324061,36982,National
324062,15990,National
324063,33991,National
324073,34490,National
324074,33888,National
324075,32994,National
324079,28615,National
324083,14299,National
324086,26995,National
324090,27492,National
324092,30830,National
324097,36000,National
324098,36149,National
324100,29750,National
324101,29995,National
324102,35483,National
324103,34849,National
324106,26999,National
324111,31888,National
324115,34986,National
324120,25799,National
324123,32935,National
324124,26691,National
324129,33999,National
324133,23995,National
324135,33000,National
324140,32824,National
324148,27460,National
324151,33725,National
324153,34895,National
324154,20750,National
324156,31900,National
324159,36982,National
324161,31987,National
324166,34480,National
324167,21900,National
324171,29499,National
324176,34221,National
324177,36200,National
324179,29999,National
324181,33995,National
324182,31175,National
324183,14990,National
324192,27990,National
324193,34999,National
324197,35299,National
324198,34931,National
324201,35500,National
324209,34989,National
324211,36700,National
324218,33500,National
324228,21995,National
324235,27218,National
324239,28500,National
324241,32588,National
324251,34481,National
324252,32295,National
324255,34250,National
324256,36984,National
324270,27999,National
324274,20789,National
324275,30250,National
324276,32784,National
324280,32991,National
324282,35999,National
324288,34541,National
324290,35000,National
324292,25690,National
324294,33995,National
324296,30000,National
324298,26990,National
324304,34842,National
324306,35200,National
324309,30992,National
324311,31995,National
324313,19999,National
324314,31995,National
324317,33988,National
324319,37404,National
324325,34999,National
324326,34743,National
324327,33390,National
324331,32827,National
324332,34737,National
324338,32995,National
324342,24999,National
324345,35947,National
324347,34999,National
324359,34975,National
324365,32432,National
324366,32442,National
324367,35468,National
324368,25981,National
324370,33995,National
324373,30896,National
324376,32999,National
324382,27594,National
324390,33232,National
324392,36994,National
324393,34988,National
324395,33995,National
324398,32933,National
324399,34000,National
324400,31950,National
324401,34934,National
324403,33799,National
324406,31900,National
324408,31377,National
324410,32903,National
324413,33997,National
324415,34500,National
324418,36994,National
324419,34973,National
324423,31200,National
324424,34888,National
324425,34495,National
324427,36216,National
324428,34999,National
324434,33899,National
324435,31950,National
324439,26990,National
324441,33782,National
324446,33850,National
324458,33500,National
324461,35000,National
324470,32990,National
324473,28751,National
324475,32800,National
324476,36000,National
324477,21995,National
324478,36250,National
324480,23588,National
324481,35500,National
324482,24995,National
324483,35990,National
324495,33977,National
324496,24900,National
324497,35992,National
324499,27000,National
324501,35977,National
324504,33795,National
324505,31998,National
324506,34000,National
324508,34998,National
324514,19495,National
324516,13500,National
324531,19997,National
324535,28995,National
324538,30644,National
324539,35490,National
324540,34995,National
324541,19590,National
324544,33977,National
324546,35799,National
324550,35658,National
324552,31496,National
324556,33495,National
324560,12474,National
324563,27000,National
324564,33990,National
324568,33995,National
324569,35152,National
324570,33995,National
324571,33988,National
324572,36626,National
324581,30990,National
324586,34980,National
324592,35999,National
324595,29999,National
324596,24587,National
324597,29989,National
324602,33694,National
324603,14990,National
324617,35000,National
324620,35368,National
324622,27788,National
324626,34645,National
324627,36240,National
324628,34500,National
324632,32832,National
324634,32990,National
324635,31890,National
324636,33671,National
324639,26000,National
324643,32900,National
324647,24250,National
324653,34795,National
324656,34496,National
324657,35995,National
324660,33999,National
324663,34895,National
324664,32970,National
324666,29991,National
324667,34995,National
324674,29450,National
324681,30999,National
324683,32993,National
324684,34750,National
324685,33985,National
324687,32149,National
324688,37999,National
324689,34995,National
324705,34922,National
324709,34590,National
324714,32378,National
324719,30000,National
324721,25900,National
324723,32288,National
324725,4995,National
324732,33898,National
324734,35879,National
324737,34989,National
324747,24500,National
324749,29500,National
324752,34990,National
324763,29965,National
324768,29900,National
324769,33650,National
324772,34988,National
324775,32500,National
324778,31989,National
324779,34991,National
324780,35377,National
324781,37495,National
324782,31877,National
324783,32100,National
324788,36000,National
324791,34779,National
324800,34998,National
324808,21998,National
324811,35495,National
324815,33992,National
324818,32991,National
324819,19995,National
324820,32916,National
324821,12999,National
324822,32595,National
324825,31995,National
324831,36598,National
324832,33488,National
324836,30966,National
324844,34000,National
324848,35900,National
324849,35999,National
324853,35995,National
324856,35999,National
324865,29137,National
324867,34976,National
324870,32995,National
324872,33900,National
324880,31525,National
324881,32998,National
324882,30891,National
324883,33497,National
324887,30550,National
324888,23975,National
324889,36600,National
324894,36050,National
324896,31621,National
324898,32124,National
324899,33253,National
324902,34988,National
324904,31988,National
324910,31800,National
324913,10995,National
324914,28000,National
324917,29950,National
324919,36991,National
324920,35936,National
324923,34000,National
324925,34678,National
324926,27797,National
324929,32895,National
324934,33530,National
324942,26985,National
324944,35939,National
324951,35499,National
324953,26990,National
324957,35247,National
324961,36067,National
324962,36791,National
324964,28986,National
324966,36497,National
324969,35595,National
324970,33100,National
324975,34799,National
324976,34991,National
324979,29801,National
324981,31492,National
324989,34990,National
324995,31000,National
324998,35750,National
325002,33981,National
325005,35938,National
325013,36997,National
325018,23697,National
325022,32593,National
325023,34994,National
325024,32995,National
325030,34991,National
325031,12995,National
325033,31500,National
325039,5495,National
325045,32777,National
325047,33495,National
325049,32826,National
325051,33800,National
325053,34997,National
325055,33990,National
325064,31980,National
325065,33000,National
325067,26889,National
325073,34695,National
325075,26300,National
325076,35000,National
325079,33979,National
325083,34997,National
325092,35500,National
325094,34630,National
325097,36999,National
325100,28977,National
325107,28992,National
325109,34497,National
325114,31999,National
325120,14895,National
325128,34495,National
325131,35977,National
325139,34500,National
325142,32995,National
325144,23999,National
325149,32888,National
325152,29360,National
325154,33770,National
325160,26590,National
325166,35000,National
325172,6995,National
325173,26451,National
325174,14995,National
325175,29595,National
325176,37891,National
325180,27991,National
325186,32900,National
325187,26988,National
325191,34500,National
325196,33487,National
325198,33799,National
325203,29997,National
325206,31988,National
325208,36995,National
325209,34985,National
325224,36125,National
325227,32977,National
325231,35998,National
325232,31500,National
325234,35448,National
325237,35995,National
325245,34750,National
325251,34450,National
325254,10990,National
325257,29600,National
325258,32900,National
325264,31989,National
325278,36987,National
325281,31990,National
325285,34695,National
325288,32900,National
325290,35850,National
325296,34000,National
325298,36900,National
325304,36580,National
325308,34857,National
325309,29488,National
325310,35488,National
325316,34230,National
325317,30503,National
325320,34904,National
325324,23997,National
325328,34642,National
325329,32999,National
325332,24990,National
325334,32350,National
325337,31777,National
325338,33000,National
325340,33999,National
325341,35888,National
325346,37995,National
325350,33995,National
325351,30623,National
325353,31988,National
325358,37517,National
325362,32907,National
325365,35499,National
325372,35695,National
325375,33425,National
325378,35300,National
325380,34989,National
325386,36495,National
325387,34899,National
325389,16990,National
325392,35870,National
325395,28765,National
325402,34049,National
325403,35490,National
325408,34990,National
325410,36588,National
325411,30992,National
325418,31000,National
325419,34995,National
325420,34997,National
325421,15999,National
325424,34775,National
325431,31890,National
325432,25996,National
325435,33889,National
325437,26588,National
325439,26900,National
325450,28995,National
325454,35966,National
325460,34496,National
325462,29492,National
325468,35991,National
325469,22998,National
325472,35985,National
325478,34804,National
325483,32985,National
325484,22998,National
325486,32599,National
325488,29988,National
325489,36500,National
325490,31000,National
325492,30740,National
325493,32988,National
325505,33899,National
325507,32988,National
325519,35970,National
325531,34744,National
325533,35239,National
325539,29995,National
325541,30500,National
325558,32475,National
325559,29900,National
325560,35999,National
325565,31704,National
325567,27500,National
325568,34598,National
325570,34300,National
325573,35750,National
325574,34900,National
325595,25287,National
325596,29995,National
325597,36349,National
325601,30999,National
325602,26995,National
325604,26900,National
325608,36499,National
325609,32995,National
325610,17999,National
325623,23795,National
325625,32977,National
325626,35099,National
325631,32905,National
325635,33950,National
325636,34602,National
325638,30992,National
325641,36995,National
325653,35850,National
325660,32995,National
325662,34900,National
325664,33746,National
325665,32480,National
325670,33000,National
325678,38300,National
325679,34795,National
325680,34851,National
325681,12995,National
325682,33125,National
325684,33995,National
325689,32990,National
325690,31598,National
325694,32624,National
325695,35978,National
325700,36000,National
325706,8995,National
325710,31977,National
325712,35496,National
325714,35000,National
325716,24925,National
325721,34998,National
325723,36016,National
325728,26485,National
325729,28587,National
325736,28999,National
325741,35995,National
325743,34500,National
325746,25130,National
325747,14372,National
325749,35000,National
325750,34995,National
325751,35995,National
325754,35995,National
325755,34777,National
325760,35000,National
325770,33795,National
325772,34800,National
325773,34990,National
325783,34991,National
325789,33441,National
325794,33590,National
325795,32477,National
325796,34989,National
325797,37992,National
325799,35998,National
325806,30788,National
325808,35694,National
325812,33775,National
325814,35950,National
325823,35797,National
325824,34499,National
325835,24490,National
325836,28499,National
325837,32892,National
325844,29590,National
325850,32082,National
325854,33900,National
325856,26995,National
325857,33723,National
325859,29988,National
325860,34990,National
325867,34915,National
325872,35840,National
325876,33991,National
325877,32232,National
325879,33720,National
325889,34500,National
325892,33590,National
325896,33988,National
325897,35447,National
325901,28995,National
325904,34998,National
325905,25000,National
325908,36513,National
325909,34875,National
325919,33889,National
325929,33355,National
325937,29988,National
325939,13995,National
325941,35495,National
325942,32898,National
325946,30995,National
325951,34800,National
325952,36475,National
325954,30950,National
325962,36850,National
325963,36980,National
325967,33477,National
325972,35999,National
325974,35000,National
325977,29694,National
325981,26830,National
325982,33912,National
325999,34469,National
326000,30995,National
326004,35300,National
326005,23900,National
326014,35750,National
326016,35299,National
326017,33395,National
326018,28514,National
326019,35825,National
326021,32999,National
326032,33995,National
326034,33990,National
326038,32995,National
326040,35983,National
326046,33988,National
326055,26951,National
326062,35000,National
326068,33295,National
326070,34999,National
326079,37799,National
326080,33990,National
326081,36995,National
326083,33488,National
326084,32925,National
326088,33827,National
326094,32125,National
326095,31291,National
326099,35985,National
326100,24999,National
326106,33947,National
326110,30990,National
326112,33796,National
326117,31996,National
326120,32994,National
326124,35998,National
326139,33521,National
326145,34997,National
326148,35770,National
326151,33779,National
326166,34865,National
326169,37000,National
326172,36228,National
326181,30991,National
326183,29999,National
326184,34202,National
326190,28999,National
326191,24999,National
326193,35943,National
326199,33500,National
326205,35250,National
326206,31370,National
326210,34595,National
326213,32990,National
326215,34596,National
326218,35995,National
326223,33988,National
326228,34500,National
326231,33980,National
326233,35088,National
326236,9999,National
326240,36215,National
326241,20999,National
326242,26000,National
326244,26988,National
326249,32497,National
326250,33500,National
326251,36995,National
326252,13995,National
326254,36494,National
326262,33097,National
326265,38699,National
326270,34677,National
326272,25990,National
326273,28899,National
326276,36856,National
326278,36695,National
326279,34995,National
326281,28900,National
326285,27999,National
326288,32992,National
326293,35500,National
326299,26895,National
326302,33250,National
326304,24900,National
326307,22900,National
326311,32770,National
326314,29992,National
326323,35565,National
326328,34886,National
326329,37694,National
326339,33999,National
326340,30779,National
326341,36000,National
326346,32880,National
326347,34855,National
326352,35000,National
326353,31982,National
326355,35479,National
326358,36995,National
326359,31899,National
326363,25499,National
326365,34500,National
326367,31977,National
326369,33783,National
326371,30500,National
326378,37995,National
326381,34880,National
326387,34904,National
326393,36698,National
326394,29991,National
326400,34988,National
326405,32990,National
326407,23762,National
326409,37000,National
326415,35147,National
326417,29995,National
326425,32983,National
326427,36459,National
326428,35995,National
326430,36900,National
326432,33595,National
326436,32795,National
326438,33900,National
326450,17995,National
326451,37984,National
326454,32995,National
326456,29333,National
326459,35995,National
326461,30790,National
326463,36880,National
326468,37595,National
326473,23999,National
326477,33685,National
326480,33400,National
326484,34950,National
326486,37995,National
326487,9488,National
326488,30988,National
326489,35500,National
326493,35761,National
326495,37988,National
326496,32696,National
326497,35478,National
326501,34433,National
326506,34000,National
326508,35548,National
326509,32950,National
326511,32875,National
326516,35426,National
326518,23287,National
326519,26329,National
326520,33285,National
326526,24982,National
326527,35995,National
326529,34685,National
326532,32600,National
326533,28994,National
326542,34321,National
326558,28900,National
326565,35294,National
326568,34588,National
326574,34000,National
326576,12000,National
326577,31997,National
326578,33750,National
326588,34995,National
326590,34835,National
326592,36884,National
326593,34082,National
326594,36999,National
326598,34990,National
326608,35994,National
326611,36895,National
326619,31995,National
326623,35975,National
326626,37770,National
326635,33650,National
326636,34150,National
326638,34995,National
326639,36670,National
326645,34110,National
326650,36995,National
326654,25491,National
326660,32995,National
326661,34495,National
326666,32998,National
326668,33990,National
326670,37784,National
326674,35000,National
326676,26998,National
326678,34995,National
326691,36995,National
326695,12987,National
326700,26995,National
326704,29888,National
326708,28889,National
326713,28995,National
326714,32985,National
326715,35979,National
326721,36403,National
326724,33627,National
326725,33889,National
326727,31499,National
326730,31000,National
326740,33900,National
326742,34488,National
326746,27741,National
326750,35700,National
326751,22950,National
326752,29595,National
326754,31976,National
326755,30390,National
326759,33800,National
326761,35995,National
326762,26795,National
326763,35080,National
326771,33995,National
326775,25997,National
326779,32200,National
326784,32999,National
326786,7995,National
326794,33788,National
326802,31946,National
326803,31785,National
326804,36899,National
326806,30490,National
326808,35992,National
326809,33400,National
326810,36879,National
326814,36988,National
326815,36900,National
326816,35622,National
326818,28947,National
326826,35901,National
326829,31991,National
326833,33950,National
326836,32988,National
326838,25995,National
326840,30795,National
326843,33990,National
326844,32998,National
326851,36500,National
326853,16990,National
326856,33995,National
326862,34995,National
326863,34995,National
326864,34988,National
326867,34995,National
326870,34466,National
326875,36777,National
326877,36791,National
326883,35979,National
326884,34000,National
326892,35610,National
326895,28999,National
326901,35997,National
326910,38330,National
326911,34995,National
326913,35900,National
326915,29995,National
326917,33000,National
326919,35257,National
326921,36950,National
326924,31999,National
326928,36750,National
326932,32694,National
326933,29989,National
326937,34000,National
326940,11500,National
326941,35991,National
326943,29000,National
326948,33990,National
326951,33900,National
326956,35425,National
326960,33995,National
326965,35250,National
326967,27991,National
326969,24900,National
326970,34600,National
326972,26944,National
326977,34995,National
326981,34960,National
326983,33988,National
326984,37980,National
326990,35497,National
326993,36850,National
327001,31997,National
327007,35895,National
327008,33800,National
327011,34683,National
327014,36000,National
327017,27999,National
327019,37495,National
327020,35890,National
327025,30890,National
327027,31499,National
327028,33995,National
327032,34995,National
327038,28995,National
327041,31217,National
327042,33999,National
327047,32991,National
327049,32999,National
327051,31700,National
327052,34991,National
327056,35973,National
327059,34999,National
327060,27999,National
327061,24999,National
327064,11987,National
327080,35988,National
327091,31690,National
327092,34497,National
327093,32904,National
327095,36592,National
327096,35841,National
327099,34888,National
327100,35777,National
327105,30000,National
327106,28495,National
327116,36497,National
327121,33795,National
327131,34985,National
327132,38000,National
327136,35681,National
327137,31499,National
327143,34316,National
327147,37300,National
327149,36988,National
327152,33991,National
327155,33999,National
327157,34995,National
327158,34999,National
327163,32970,National
327165,35991,National
327167,34990,National
327169,36997,National
327173,33995,National
327174,35225,National
327175,34995,National
327178,9995,National
327186,35990,National
327187,34998,National
327188,31998,National
327190,36988,National
327191,36777,National
327196,35992,National
327198,25788,National
327200,33000,National
327202,35000,National
327205,34817,National
327215,24900,National
327220,34952,National
327221,35988,National
327223,35000,National
327226,36995,National
327228,31980,National
327230,36942,National
327231,33991,National
327239,35973,National
327241,24694,National
327243,25500,National
327245,34997,National
327251,35988,National
327255,33985,National
327259,35990,National
327261,36980,National
327264,36995,National
327268,37440,National
327273,35990,National
327280,35999,National
327285,33999,National
327292,34699,National
327298,34750,National
327303,34337,National
327307,10422,National
327313,33999,National
327316,34471,National
327319,33650,National
327320,33495,National
327323,31648,National
327330,35440,National
327339,37977,National
327342,35496,National
327348,28499,National
327349,32995,National
327350,38511,National
327351,34988,National
327352,34995,National
327356,33500,National
327360,35500,National
327365,32000,National
327374,35149,National
327389,38399,National
327392,35488,National
327394,23500,National
327398,33999,National
327400,33107,National
327410,25950,National
327411,36995,National
327413,37995,National
327416,34925,National
327417,26000,National
327419,35789,National
327424,33664,National
327426,33325,National
327429,33865,National
327431,6151,National
327432,31960,National
327434,34998,National
327442,36987,National
327443,32398,National
327444,18500,National
327447,32688,National
327453,36988,National
327461,34531,National
327462,16995,National
327465,33550,National
327468,28899,National
327474,28925,National
327475,33900,National
327478,33867,National
327489,30980,National
327493,32950,National
327497,34650,National
327505,9596,National
327507,34477,National
327511,35367,National
327516,29955,National
327521,34999,National
327523,27800,National
327524,36991,National
327525,35990,National
327528,32995,National
327530,28998,National
327531,34999,National
327533,31200,National
327536,31599,National
327538,35500,National
327540,25000,National
327544,31809,National
327549,36991,National
327551,35680,National
327552,34987,National
327563,27421,National
327568,31747,National
327569,35988,National
327574,33900,National
327577,34987,National
327580,35300,National
327581,37989,National
327592,34412,National
327596,32395,National
327597,27965,National
327603,35995,National
327609,36745,National
327611,35000,National
327612,31395,National
327616,34577,National
327625,34995,National
327635,34950,National
327639,36939,National
327640,35620,National
327641,32994,National
327645,25988,National
327649,34000,National
327661,34750,National
327666,35000,National
327673,34997,National
327676,35995,National
327681,36995,National
327695,24985,National
327698,37995,National
327699,27750,National
327703,10500,National
327705,29987,National
327706,37491,National
327710,23000,National
327711,31000,National
327713,30739,National
327718,18900,National
327719,34888,National
327721,33372,National
327722,36944,National
327723,36738,National
327725,36921,National
327734,35485,National
327736,35497,National
327738,27999,National
327745,36900,National
327746,32137,National
327747,36988,National
327752,36645,National
327754,25973,National
327762,28990,National
327765,34985,National
327766,35985,National
327773,27999,National
327777,35477,National
327788,22888,National
327794,37995,National
327798,36054,National
327801,32995,National
327803,24988,National
327805,7995,National
327809,37999,National
327811,35497,National
327814,35997,National
327816,12488,National
327817,34768,National
327819,36500,National
327824,33599,National
327825,33588,National
327828,9450,National
327830,37500,National
327831,33978,National
327834,35800,National
327836,35977,National
327839,31455,National
327841,37745,National
327851,33986,National
327853,31995,National
327855,32575,National
327859,37334,National
327860,31994,National
327863,36495,National
327864,34611,National
327866,38000,National
327868,15288,National
327870,33466,National
327873,32997,National
327874,34000,National
327876,33798,National
327880,34000,National
327881,33110,National
327884,33959,National
327885,34991,National
327888,35990,National
327889,34000,National
327894,36999,National
327895,34000,National
327896,36400,National
327897,24545,National
327898,30899,National
327907,36000,National
327913,36550,National
327914,36487,National
327920,32999,National
327921,33995,National
327922,34444,National
327926,35990,National
327933,33487,National
327939,32977,National
327940,34673,National
327943,33623,National
327949,33980,National
327955,28995,National
327960,35975,National
327963,35694,National
327967,35697,National
327969,35995,National
327970,33890,National
327977,32997,National
327979,37399,National
327981,35973,National
327982,34877,National
327985,34042,National
327986,30900,National
327989,35900,National
327990,34111,National
327991,33115,National
327992,35790,National
327993,29895,National
327994,36977,National
327995,37486,National
327999,28995,National
328005,32990,National
328006,36977,National
328015,37847,National
328019,33997,National
328021,34580,National
328029,26399,National
328035,34995,National
328041,33061,National
328042,35995,National
328044,32933,National
328048,30950,National
328050,35990,National
328065,38933,National
328070,33500,National
328075,35694,National
328077,34600,National
328080,34690,National
328084,36488,National
328088,33723,National
328097,33988,National
328098,35000,National
328101,35995,National
328111,35215,National
328115,24000,National
328117,34998,National
328124,34970,National
328126,35495,National
328129,25999,National
328133,32000,National
328134,32925,National
328138,34477,National
328147,34984,National
328152,30666,National
328154,36990,National
328155,33497,National
328158,35947,National
328159,34900,National
328162,26895,National
328165,37979,National
328170,35727,National
328172,12990,National
328178,34555,National
328179,36987,National
328192,37978,National
328201,37700,National
328202,33891,National
328205,36980,National
328209,36000,National
328211,19710,National
328215,29000,National
328216,25300,National
328220,32897,National
328226,28664,National
328227,14995,National
328232,35500,National
328238,33888,National
328241,35979,National
328243,24998,National
328244,35735,National
328245,34980,National
328247,39995,National
328250,35487,National
328258,35288,National
328260,35525,National
328264,35359,National
328274,35487,National
328275,11949,National
328277,37880,National
328279,27995,National
328282,34885,National
328283,33710,National
328295,29995,National
328298,31499,National
328300,34690,National
328301,37708,National
328303,33850,National
328314,31375,National
328315,31714,National
328318,31000,National
328319,35975,National
328320,34560,National
328323,34992,National
328327,35950,National
328331,34760,National
328334,32481,National
328337,37727,National
328343,34999,National
328346,5995,National
328351,27598,National
328355,32900,National
328362,35995,National
328368,34991,National
328369,36916,National
328391,37000,National
328398,5995,National
328400,35995,National
328411,36030,National
328412,33900,National
328413,35000,National
328416,34180,National
328420,11791,National
328423,32900,National
328426,32970,National
328427,37491,National
328428,33995,National
328438,33988,National
328442,34900,National
328444,22995,National
328447,35167,National
328448,36888,National
328462,33900,National
328464,33675,National
328467,27988,National
328469,32890,National
328476,32906,National
328488,36707,National
328496,29841,National
328499,34588,National
328516,33979,National
328519,36992,National
328520,36988,National
328521,26000,National
328530,33988,National
328531,33499,National
328533,37490,National
328534,35987,National
328535,34250,National
328537,35000,National
328544,37321,National
328548,30000,National
328551,32974,National
328552,34850,National
328557,34803,National
328558,37000,National
328560,36992,National
328561,32998,National
328563,34995,National
328564,32895,National
328569,35895,National
328571,32398,National
328572,37950,National
328574,26998,National
328579,32495,National
328580,26600,National
328584,32988,National
328591,34991,National
328594,33500,National
328596,31990,National
328601,32988,National
328605,33043,National
328606,33900,National
328611,34995,National
328613,35000,National
328615,38000,National
328616,32998,National
328617,35941,National
328620,36000,National
328622,16995,National
328623,29864,National
328624,33998,National
328626,29455,National
328630,36444,National
328631,34995,National
328632,16995,National
328635,32995,National
328641,36912,National
328643,36988,National
328661,35500,National
328662,31999,National
328663,33999,National
328666,33998,National
328669,12951,National
328670,36500,National
328671,36688,National
328676,33990,National
328679,34470,National
328682,34500,National
328685,34382,National
328688,32777,National
328691,38669,National
328694,36599,National
328698,36684,National
328702,31750,National
328703,36995,National
328704,35977,National
328713,34990,National
328715,36900,National
328716,14999,National
328717,32900,National
328719,33250,National
328722,37479,National
328729,35000,National
328733,36215,National
328734,35694,National
328735,31881,National
328736,36789,National
328746,36988,National
328747,31995,National
328748,37950,National
328749,38000,National
328750,34900,National
328756,38973,National
328763,29857,National
328766,32733,National
328768,36000,National
328771,33350,National
328773,31783,National
328778,36995,National
328780,33392,National
328784,38994,National
328791,34591,National
328792,36980,National
328800,36950,National
328805,30994,National
328808,31095,National
328810,33990,National
328817,33889,National
328819,33988,National
328825,26990,National
328833,35360,National
328836,36991,National
328839,35900,National
328840,29980,National
328844,35998,National
328847,36999,National
328850,35854,National
328851,35729,National
328853,31273,National
